,Unnamed: 0,Date,Title,Summary,Url,Label
1440,1440,2019-04-10 6:10,가치주 시대 온다올해 가시적 운용성과,최 대표는 이와 관련 새로운 서비스 강화 등 자체 경쟁력 제고를 통해 시장 변화를 주도하는 업종에 꾸준히 투자를 늘리고 있다고 했다자산운용은 설립 후 철저히 가치투자를 고집하면서 지난 년 간 전체 운용자산에서 대부분 코스피 대비 초과 수익을 냈다,https://finance.naver.com/news/news_read.nhn?article_id=0004201833&office_id=008&mode=mainnews&type=&date=2019-04-10&page=1,1.0
1441,1441,2019-04-10 6:03,불확실한 미래 한진칼 대차거래 위공매도 배 급증,조양호 회장 별세에 한진그룹 주가 강세 임헌정 기자  조양호 한진그룹 회장의 별세 소식이 전해진 일 한진그룹 주가가 동반 강세를 보였다이날 서울의 한 금융정보회사 모니터에 한진그룹의 지주사인 한진칼과 대한항공의 주가가 표시돼 있다   조양호 회장 별세에 한진그룹 주가 강세 임헌정 기자  조양호 한진그룹 회장의 별세 소식이 전해진 일 한진그룹 주가가 동반 강세를 보였다이날 서울의 한 금융정보회사 모니터에 한진그룹의 지주사인 한진칼과 대한항공의 주가가 표시돼 있다,https://finance.naver.com/news/news_read.nhn?article_id=0010752288&office_id=001&mode=mainnews&type=&date=2019-04-10&page=1,-1.0
1442,1442,2019-04-10 6:01,홀대 받던 굴뚝외국인 러브콜에 인싸 예감 솔솔,그 동안 국내 증시를 호령한 반도체 바이오 산업들로 인해 관심 밖으로 밀려난 제조업 기반의 종목들이 최근 유입된 외국인 매수세에 다시금 주목받고 있다 게티이미지뱅크 그 동안 국내 증시를 호령한 반도체 바이오 산업들로 인해 관심 밖으로 밀려난 제조업 기반의 종목들이 최근 유입된 외국인 매수세에 다시금 주목받고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0002322081&office_id=119&mode=mainnews&type=&date=2019-04-10&page=1,1.0
1443,1443,2019-04-10 6:01,금융지주  돌풍주가 부양 힘 실릴까,은행주가 전반적인 약세장을 보이는 가운데 금융지주가 전략적인 로 올해 증시에서 도약을 이뤄낼지 주목된다게티이미지뱅크 금융권이 업계 전방위로 인수합병 영역을 넓히고 있다 은행주가 전반적인 약세장을 보이는 가운데 금융지주가 전략적인 로 올해 증시에서 도약을 이뤄낼지 주목된다게티이미지뱅크금융권이 업계 전방위로 인수합병 영역을 넓히고 있다 손태승 우리금융 회장은 이번 인수를 시작으로 부동산신탁사와 저축은행캐피털사 증권사와 보험사 등 비은행 사업 영역을 넓힐 계획이다,https://finance.naver.com/news/news_read.nhn?article_id=0002322076&office_id=119&mode=mainnews&type=&date=2019-04-10&page=1,1.0
1445,1445,2019-04-10 5:12,강해진 회계에 앗 뜨거전문가 모시기 열풍,그룹 총수의 퇴진 논란을 빚었던 한진칼은 이번 주총에서 주인기 전 국제회계사연맹 회장을 감사위원으로 선임했다자산 조원 미만으로 의무 설치 대상이 아니어도 감사위를 구성해 회계 전문가를 선임하기도 한다 전통 제조업이 아닌 산업의 회계처리가 화두로 떠오르자 선제 대응하기 위해서인 것으로 풀이된다코스닥시장 시가총액 위인 에이비엘바이오는 올해 주총에서 대주삼정회계법인 등을 거친 김동윤씨를 감사위원으로 신규 선임했다,https://finance.naver.com/news/news_read.nhn?article_id=0004350216&office_id=018&mode=mainnews&type=&date=2019-04-10&page=1,-1.0
1448,1448,2019-04-10 3:38,롤러코스터 탄 한진그룹,재계 관계자는 조 회장 일가와 한진칼 대 주주인 행동주의 사모펀드  사이에 경영권 분쟁 가능성이 있다며 양측이 앞으로도 보유 지분을 높이기 위해 적극적으로 주식을 매입할 것으로 예상되기 때문에 시장에서 주가가 강세를 보이는 것이라고 말했다억원대에 이를 것으로 예상되는 상속세 재원 마련을 위해 배당을 늘릴 것이라는 기대감도 작용했다는 분석이다,https://finance.naver.com/news/news_read.nhn?article_id=0003438386&office_id=023&mode=mainnews&type=&date=2019-04-10&page=1,0.0
1449,1449,2019-04-10 5:00,유령주식 매도 삼성증권 직원들 년 만에 심 선고,구씨와 지씨에게는 각각 벌금 억원도 선고해달라고 요청했다이들 명은 지난해 월 삼성증권의 우리사주 배당 실수로 잘못 전달된 주식을 매도 회사와 투자자에 피해를 입힌 혐의를 받고 있다검찰은 월 구씨 등 명을 구속기소하고 전 주임 이모씨 등 명을 불구속 상태로 재판에 넘겼다검찰은 이들이 잘못 배당된 주식을 매도했기 때문에 삼성증권은 존재하지 않는 주식의 매매계약을 이행하기 위해 대차비를 제공하고 주식을 빌리는 등 억원의 손해를 봤으며 갑작스러운 주가 폭락으로 일반 투자자도 큰 손해를 입었다고 판단했다다만 법리싸움이 치열하게 진행된 만큼 재판부가 검찰의 요청대로 실형을 내릴지는 속단하기 어렵다변호인단은 재판 과정에서 구씨 등이 주식을 매도한 사실은 인정하면서도 이익을 취할 목적은 없었다고 주장했다,https://finance.naver.com/news/news_read.nhn?article_id=0009164219&office_id=003&mode=mainnews&type=&date=2019-04-10&page=1,-1.0
1450,1450,2019-04-11 23:16,혼조세기업 실적 관망  성장 둔화 우려,뉴욕증권거래소뉴스 뉴욕증권거래소뉴스 김정한 기자  일 뉴욕증시 대 지수가 상승으로 출발한 후 혼조를 나타나고 있다 투자자들은 주요국 중앙은행들의 글로벌 성장 둔화 우려를 평가하고 있다 또한 기업 실적을 관망 중이다로이터통신에 따르면 개장 분 후 다우존스산업평균지수는  상승한 만를 기록 중이다 스탠다드앤푸어스지수는  상승한 을 나타내고 있다 반면에 나스닥종합지수는  하락한 을 가리키고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0003933862&office_id=421&mode=mainnews&type=&date=2019-04-11&page=1,-1.0
1451,1451,2019-04-11 17:11,글로벌 훈풍에도 찔끔반도체 먹구름 언제 걷히나,그러나 반도체 수출 부진에 더해 옵션 만기 부담까지 더해지면서 시원하게 오르지는 못했다일 코스피는 포인트 오른 로 거래를 마쳤다 지수는 전 거래일보다 포인트 오른 로 출발해 장중 한때 까지 올랐으나 오후로 접어들면서 상승폭이 꺾였다유가증권시장에서는 외국인이 억원어치를 순매수했다 반면 기관은 억원 개인은 억원을 각각 순매도했다코스닥지수 역시 포인트 오른 로 마감하며 거래일 연속 상승 행진을 이어갔다,https://finance.naver.com/news/news_read.nhn?article_id=0000431512&office_id=366&mode=mainnews&type=&date=2019-04-11&page=1,-1.0
1452,1452,2019-04-11 17:08,빚 투자로 뛴 증시 정부 개입 우려에 급락,올 들어 주가가 급등하면서 신용거래융자가 급증하자 중국 정부가 규제에 나설 것이란 우려가 커진 탓이다 블룸버그통신은 중국 정부는 오랫동안 연기금과 관영 언론을 동원해 증시에 개입해왔다면서 최근 증시가 과열양상을 보이면서 정부가 개입할 것이란 우려가 커졌다고 설명했다홍콩 항셍지수는 이날 한국시간으로 오후 시 분 현재  내린 만을 기록 중이다 반면 토픽스는 약보합을 보이며 로 거래를 마감했다,https://finance.naver.com/news/news_read.nhn?article_id=0004202978&office_id=008&mode=mainnews&type=&date=2019-04-11&page=1,-1.0
1453,1453,2019-04-11 16:29,코스피 막판 뒷심에 반전거래일 연속 상승,아시아나 역시 전일대비  올랐고 에어부산은  상승 마감했다이날 코스피 시장에서는 개 종목이 상한가를 기록했고 개 종목은 상승했다 메디톡스가 대 스튜디오드래곤이 대 셀트리온헬스케어 포스코케미칼이 대 상승 마감했다이날 아이엠텍은 바이오 프린팅 및 세포치료제 등 신규사업 진출을 위한 시설에 억원을 투자하기로 했다는 소식에 전일대비  올라 상한가를 기록했다이날 코스닥 시장에서는 개 종목이 상한가를 기록했고 개 종목은 상승했다,https://finance.naver.com/news/news_read.nhn?article_id=0004202920&office_id=008&mode=mainnews&type=&date=2019-04-11&page=1,1.0
1455,1455,2019-04-11 16:13,코스피 장 막판  매수세에 반전 상승선 마감,서울뉴시스추상철 기자  코스피는 보합세 코스닥은 소폭 상승으로 장을 마감했다  서울뉴시스추상철 기자  코스피는 보합세 코스닥은 소폭 상승으로 장을 마감했다  기자  거래일 연속 상승세를 이어가던 코스피가 열흘 연속 오름세 마감을 앞두고 외국인 투자자의 장 막판 매수세에 상승하며 연속 오름세 마감에 성공했다일 코스피지수는 전 거래일보다 포인트 오른 에 거래를 마쳤다,https://finance.naver.com/news/news_read.nhn?article_id=0009168623&office_id=003&mode=mainnews&type=&date=2019-04-11&page=1,0.0
1456,1456,2019-04-11 10:33,코스피 분기 반등 기대 성장주가치주 동시투자 추천,사진게티이미지뱅크 사진게티이미지뱅크  모바일한경 구독신청  한국경제    무단전재 및 재배포 금지,https://finance.naver.com/news/news_read.nhn?article_id=0004123088&office_id=015&mode=mainnews&type=&date=2019-04-11&page=1,1.0
1457,1457,2019-04-11 12:24,작년  발행 역대 최고투자자 수익은 반토막,지난해 주가연계증권과 기타파생결합증권 등 파생결합증권 발행액이 역대 최대를 기록했다그러나 기초 지수 하락으로 상환액은 줄고 투자자 수익도 감소했다금융감독원은 지난해 증권사의  발행액이 조억원으로 집계됐다고일 밝혔다이는 종전 역대치인 년의 조억원보다 조억원 늘어난 것이다이 가운데 는 전년보다 조억원이 늘어난 조억원어치가 발행돼 역시 역대 최고치를 나타냈다금감원은 국내에서 저금리 상황이 지속되고 주식시장이 부진하자 파생결합증권에 대한 투자 수요가 늘었다고 분석했다는 공모발행 비중이 년 에서 지난해 로 늘었고 원금보장형 발행 비중도 같은 기간 에서 로 상승했다발행 형태별로는 지수형 의 비중이 로 압도적으로 많았고 개별종목형  혼합형  등 순이었다기초 자산별로는 유로스톡스이 조원으로 발행액이 가장 많았고 지수  코스피 등이 그 뒤를 이었다지수를 기초 자산으로 한 는 년 조억원에서 지난해 조천억원으로 배 가까이 늘었는데 이는 년 말 지수 발행 감축 자율규제가 종료된 데 따른 것이다그러나 지난해  발행액은 조억원으로 전년보다 조억원 감소했다기초자산별로는 금리 등 금리가 로 비중이 가장 높았고 신용 원자재 등이 그 뒤를 이었다작년  상환액은 전년보다 조억원 줄어든 조억원으로 집계됐다주요 기초지수 하락으로 조기 상환 규모가 감소한 데 따른 것이다 상환액도 전년보다 조억원 감소한 조억원에 그쳤다이에 따라 작년 말 현재  잔액은 조억원으로 년 전보다 조억원 증가했다또  잔액도 조억원으로 조억원 늘었다작년 말 기준 증권사가 파생결합증권 발행자금으로 운용하는 자산의 평가액은 조억원으로 채권 비중이 가장 컸고 예금예치금과 펀드신탁대출채권 등 기타자산이 그 뒤를 이었다지난해  투자자의 수익은 조기상환 감소로 인해 년 조억원의 절반에도 미치지 못하는 조억원으로 집계됐다금융감독원은 자율규제 종료 이후 지수에 대한 쏠림이 심화되고 주가지수 하락으로 미상환 잔액도 늘었다며 시장 급락 시 증권사와 투자자의 손실 위험이 점점 커지고 있다고 주의를 당부했다   헤럴드경제   무단 전재 및 재배포 금지,https://finance.naver.com/news/news_read.nhn?article_id=0001522094&office_id=016&mode=mainnews&type=&date=2019-04-11&page=1,0.0
1458,1458,2019-04-11 11:37,이미선 부부 정보공유했다면실명제 위반,금융당국은 이 후보자의 투자 의혹과 관련 내부 검토에 들어간 것으로 알려졌다일 법조계금융감독원금융위원회 등에 따르면 주식투자와 관련 이 후보자 의혹의 핵심은 부부간 미공개정보를 공유했는지 여부다이 후보자는 주식 거래와 관련 남편이 년부터 주식을 했고 제 명의로 시작한 건 년 월 무렵이라며 전반적인 재산 관리는 배우자가 했다고 밝혔다,https://finance.naver.com/news/news_read.nhn?article_id=0001522038&office_id=016&mode=mainnews&type=&date=2019-04-11&page=1,0.0
1459,1459,2019-04-11 11:35,바이오뷰티시장 다변화대웅제약메디톡스 주목,홍 연구원은 지난해 하반기에 중국 정부가 따이공 단속을 강화하면서 간접 수출 물량이 일시적으로 감소했지만 정식 허가를 받을 경우 실적 불확실성이 개선될 것이라고 설명했다원호연 기자   헤럴드경제   무단 전재 및 재배포 금지,https://finance.naver.com/news/news_read.nhn?article_id=0001522026&office_id=016&mode=mainnews&type=&date=2019-04-11&page=1,1.0
